SR_NO,FILE_NAME,LABEL
75,1037.2001-05-18.kitchen.ham.txt,1
76,4725.2001-12-28.kitchen.ham.txt,1
77,0579.2001-04-10.kitchen.ham.txt,1
78,2404.2001-09-11.kitchen.ham.txt,1
79,1433.2001-07-03.kitchen.ham.txt,1
80,2488.2001-09-13.kitchen.ham.txt,1
81,1897.2001-08-06.kitchen.ham.txt,1
82,0708.2001-04-20.kitchen.ham.txt,1
83,0719.2001-04-20.kitchen.ham.txt,1
84,4657.2001-12-20.kitchen.ham.txt,1
85,3867.2001-11-09.kitchen.ham.txt,1
86,4954.2002-01-08.kitchen.ham.txt,1
87,5070.2002-01-11.kitchen.ham.txt,1
88,0674.2001-04-19.kitchen.ham.txt,1
89,1428.2001-07-02.kitchen.ham.txt,1
90,1237.2001-06-19.kitchen.ham.txt,1
91,2233.2001-09-03.kitchen.ham.txt,1
92,4206.2001-11-23.kitchen.ham.txt,1
93,5221.2002-01-23.kitchen.ham.txt,1
94,1075.2001-05-24.kitchen.ham.txt,1
95,2963.2001-10-05.kitchen.ham.txt,1
96,3946.2001-11-12.kitchen.ham.txt,1
97,3733.2001-11-05.kitchen.ham.txt,1
98,5317.2002-01-29.kitchen.ham.txt,1
99,1668.2001-07-19.kitchen.ham.txt,1
100,2347.2001-09-06.kitchen.ham.txt,1
101,3452.2001-10-26.kitchen.ham.txt,1
102,1058.2001-05-22.kitchen.ham.txt,1
103,4936.2002-01-07.kitchen.ham.txt,1
104,2759.2001-09-27.kitchen.ham.txt,1
105,4731.2001-12-31.kitchen.ham.txt,1
106,3855.2001-11-08.kitchen.ham.txt,1
107,4930.2002-01-07.kitchen.ham.txt,1
108,3331.2001-10-24.kitchen.ham.txt,1
109,2063.2001-08-20.kitchen.ham.txt,1
110,2127.2001-08-24.kitchen.ham.txt,1
111,2761.2001-09-27.kitchen.ham.txt,1
112,2200.2001-08-31.kitchen.ham.txt,1
113,0237.2001-03-16.kitchen.ham.txt,1
114,5270.2002-01-25.kitchen.ham.txt,1
115,3530.2001-10-29.kitchen.ham.txt,1
116,4064.2001-11-16.kitchen.ham.txt,1
117,3980.2001-11-13.kitchen.ham.txt,1
118,0030.2001-02-15.kitchen.ham.txt,1
119,3876.2001-11-09.kitchen.ham.txt,1
120,4153.2001-11-20.kitchen.ham.txt,1
121,4168.2001-11-21.kitchen.ham.txt,1
122,2431.2001-09-12.kitchen.ham.txt,1
123,0956.2001-05-08.kitchen.ham.txt,1
124,2576.2001-09-18.kitchen.ham.txt,1
125,0072.2001-02-26.kitchen.ham.txt,1
126,2470.2001-09-13.kitchen.ham.txt,1
127,3202.2001-10-19.kitchen.ham.txt,1
128,3283.2001-10-23.kitchen.ham.txt,1
129,3811.2001-11-07.kitchen.ham.txt,1
130,3039.2001-10-10.kitchen.ham.txt,1
131,5237.2002-01-24.kitchen.ham.txt,1
132,0799.2001-04-27.kitchen.ham.txt,1
133,0617.2001-04-16.kitchen.ham.txt,1
134,1563.2001-07-12.kitchen.ham.txt,1
135,0045.2001-02-20.kitchen.ham.txt,1
136,0627.2001-04-16.kitchen.ham.txt,1
137,0794.2001-04-27.kitchen.ham.txt,1
138,2075.2001-08-21.kitchen.ham.txt,1
139,4542.2001-12-11.kitchen.ham.txt,1
140,1736.2001-07-24.kitchen.ham.txt,1
141,5462.2002-02-04.kitchen.ham.txt,1
142,3458.2001-10-26.kitchen.ham.txt,1
143,4593.2001-12-17.kitchen.ham.txt,1
144,3771.2001-11-06.kitchen.ham.txt,1
145,3902.2001-11-12.kitchen.ham.txt,1
146,1381.2001-06-29.kitchen.ham.txt,1
147,5295.2002-01-28.kitchen.ham.txt,1
148,3214.2001-10-19.kitchen.ham.txt,1
149,3327.2001-10-24.kitchen.ham.txt,1
150,3886.2001-11-09.kitchen.ham.txt,1
151,3549.2001-10-30.kitchen.ham.txt,1
152,1371.2001-06-29.kitchen.ham.txt,1
153,5027.2002-01-10.kitchen.ham.txt,1
154,3038.2001-10-10.kitchen.ham.txt,1
155,2109.2001-08-23.kitchen.ham.txt,1
156,4950.2002-01-07.kitchen.ham.txt,1
157,0419.2001-03-28.kitchen.ham.txt,1
158,5080.2002-01-12.kitchen.ham.txt,1
159,2730.2001-09-26.kitchen.ham.txt,1
160,4115.2001-11-19.kitchen.ham.txt,1
161,4106.2001-11-19.kitchen.ham.txt,1
162,1309.2001-06-24.kitchen.ham.txt,1
163,4284.2001-11-27.kitchen.ham.txt,1
164,2434.2001-09-12.kitchen.ham.txt,1
165,1824.2001-07-27.kitchen.ham.txt,1
166,5157.2002-01-19.kitchen.ham.txt,1
167,2080.2001-08-21.kitchen.ham.txt,1
168,3782.2001-11-06.kitchen.ham.txt,1
169,0855.2001-05-01.kitchen.ham.txt,1
170,1847.2001-07-31.kitchen.ham.txt,1
171,1918.2001-08-07.kitchen.ham.txt,1
172,2004.2001-08-15.kitchen.ham.txt,1
173,4761.2002-01-02.kitchen.ham.txt,1
174,5253.2002-01-24.kitchen.ham.txt,1
175,4215.2001-11-26.kitchen.ham.txt,1
176,0121.2001-03-07.kitchen.ham.txt,1
177,4729.2001-12-31.kitchen.ham.txt,1
178,4549.2001-12-12.kitchen.ham.txt,1
179,3490.2001-10-27.kitchen.ham.txt,1
180,5461.2002-02-04.kitchen.ham.txt,1
181,1882.2001-08-03.kitchen.ham.txt,1
182,0662.2001-04-18.kitchen.ham.txt,1
183,1821.2001-07-27.kitchen.ham.txt,1
184,1861.2001-08-01.kitchen.ham.txt,1
185,4784.2002-01-02.kitchen.ham.txt,1
186,2671.2001-09-21.kitchen.ham.txt,1
187,3694.2001-11-02.kitchen.ham.txt,1
188,4654.2001-12-20.kitchen.ham.txt,1
189,3996.2001-11-14.kitchen.ham.txt,1
190,2392.2001-09-11.kitchen.ham.txt,1
191,3642.2001-11-01.kitchen.ham.txt,1
192,0006.2001-02-08.kitchen.ham.txt,1
193,0524.2001-04-06.kitchen.ham.txt,1
194,3189.2001-10-18.kitchen.ham.txt,1
195,2989.2001-10-08.kitchen.ham.txt,1
196,3625.2001-11-01.kitchen.ham.txt,1
197,4307.2001-11-28.kitchen.ham.txt,1
198,1446.2001-07-04.kitchen.ham.txt,1
199,5409.2002-02-01.kitchen.ham.txt,1
200,3556.2001-10-30.kitchen.ham.txt,1
201,1762.2001-07-25.kitchen.ham.txt,1
202,0757.2001-04-25.kitchen.ham.txt,1
203,4274.2001-11-27.kitchen.ham.txt,1
204,4787.2002-01-02.kitchen.ham.txt,1
205,2509.2001-09-14.kitchen.ham.txt,1
206,1385.2001-07-02.kitchen.ham.txt,1
207,3077.2001-10-14.kitchen.ham.txt,1
208,1317.2001-06-25.kitchen.ham.txt,1
209,2651.2001-09-21.kitchen.ham.txt,1
210,1733.2001-07-24.kitchen.ham.txt,1
211,3905.2001-11-12.kitchen.ham.txt,1
212,1894.2001-08-05.kitchen.ham.txt,1
213,1928.2001-08-08.kitchen.ham.txt,1
214,0737.2001-04-23.kitchen.ham.txt,1
215,3014.2001-10-09.kitchen.ham.txt,1
216,5106.2002-01-14.kitchen.ham.txt,1
217,3775.2001-11-06.kitchen.ham.txt,1
218,3320.2001-10-24.kitchen.ham.txt,1
219,5329.2002-01-29.kitchen.ham.txt,1
220,2270.2001-09-04.kitchen.ham.txt,1
221,5502.2002-02-05.kitchen.ham.txt,1
222,3608.2001-10-31.kitchen.ham.txt,1
223,1774.2001-07-26.kitchen.ham.txt,1
224,1085.2001-05-25.kitchen.ham.txt,1
225,1942.2001-08-08.kitchen.ham.txt,1
226,4092.2001-11-19.kitchen.ham.txt,1
227,3912.2001-11-12.kitchen.ham.txt,1
228,5472.2002-02-04.kitchen.ham.txt,1
229,0358.2001-03-26.kitchen.ham.txt,1
230,5064.2002-01-11.kitchen.ham.txt,1
231,1011.2001-05-15.kitchen.ham.txt,1
232,1960.2001-08-10.kitchen.ham.txt,1
233,1825.2001-07-27.kitchen.ham.txt,1
234,4927.2002-01-07.kitchen.ham.txt,1
235,2510.2001-09-14.kitchen.ham.txt,1
236,4356.2001-11-30.kitchen.ham.txt,1
237,1890.2001-08-03.kitchen.ham.txt,1
238,3375.2001-10-25.kitchen.ham.txt,1
239,4726.2001-12-28.kitchen.ham.txt,1
240,5225.2002-01-23.kitchen.ham.txt,1
241,4132.2001-11-20.kitchen.ham.txt,1
242,3212.2001-10-19.kitchen.ham.txt,1
243,0396.2001-03-28.kitchen.ham.txt,1
244,2981.2001-10-08.kitchen.ham.txt,1
245,3817.2001-11-07.kitchen.ham.txt,1
246,1334.2001-06-26.kitchen.ham.txt,1
247,2330.2001-09-06.kitchen.ham.txt,1
248,4421.2001-12-04.kitchen.ham.txt,1
249,4883.2002-01-04.kitchen.ham.txt,1
250,3272.2001-10-22.kitchen.ham.txt,1
251,0925.2001-05-04.kitchen.ham.txt,1
252,4272.2001-11-27.kitchen.ham.txt,1
253,1367.2001-06-28.kitchen.ham.txt,1
254,0275.2001-03-20.kitchen.ham.txt,1
255,1908.2001-08-06.kitchen.ham.txt,1
256,1805.2001-07-27.kitchen.ham.txt,1
257,2089.2001-08-22.kitchen.ham.txt,1
258,3723.2001-11-04.kitchen.ham.txt,1
259,1968.2001-08-10.kitchen.ham.txt,1
260,0096.2001-03-02.kitchen.ham.txt,1
261,4314.2001-11-28.kitchen.ham.txt,1
262,1698.2001-07-20.kitchen.ham.txt,1
263,4706.2001-12-27.kitchen.ham.txt,1
264,3951.2001-11-13.kitchen.ham.txt,1
265,0502.2001-04-05.kitchen.ham.txt,1
266,1507.2001-07-06.kitchen.ham.txt,1
267,1735.2001-07-24.kitchen.ham.txt,1
268,3666.2001-11-02.kitchen.ham.txt,1
269,1341.2001-06-27.kitchen.ham.txt,1
270,3104.2001-10-15.kitchen.ham.txt,1
271,2217.2001-08-31.kitchen.ham.txt,1
272,0561.2001-04-09.kitchen.ham.txt,1
273,1043.2001-05-18.kitchen.ham.txt,1
274,2398.2001-09-11.kitchen.ham.txt,1
275,3683.2001-11-02.kitchen.ham.txt,1
276,5040.2002-01-10.kitchen.ham.txt,1
277,3529.2001-10-29.kitchen.ham.txt,1
278,5431.2002-02-03.kitchen.ham.txt,1
279,3765.2001-11-05.kitchen.ham.txt,1
280,1316.2001-06-25.kitchen.ham.txt,1
281,1998.2001-08-14.kitchen.ham.txt,1
282,3315.2001-10-24.kitchen.ham.txt,1
283,3957.2001-11-13.kitchen.ham.txt,1
284,3571.2001-10-31.kitchen.ham.txt,1
285,0642.2001-04-17.kitchen.ham.txt,1
286,5441.2002-02-04.kitchen.ham.txt,1
287,2180.2001-08-30.kitchen.ham.txt,1
288,0677.2001-04-19.kitchen.ham.txt,1
289,2856.2001-10-01.kitchen.ham.txt,1
290,4766.2002-01-02.kitchen.ham.txt,1
291,1792.2001-07-26.kitchen.ham.txt,1
292,2783.2001-09-28.kitchen.ham.txt,1
293,2064.2001-08-20.kitchen.ham.txt,1
294,3208.2001-10-19.kitchen.ham.txt,1
295,0371.2001-03-26.kitchen.ham.txt,1
296,0540.2001-04-09.kitchen.ham.txt,1
297,2909.2001-10-02.kitchen.ham.txt,1
298,4900.2002-01-05.kitchen.ham.txt,1
299,3849.2001-11-08.kitchen.ham.txt,1
300,2403.2001-09-11.kitchen.ham.txt,1
301,5231.2002-01-23.kitchen.ham.txt,1
302,0589.2001-04-12.kitchen.ham.txt,1
303,4768.2002-01-02.kitchen.ham.txt,1
304,2451.2001-09-12.kitchen.ham.txt,1
305,0058.2001-02-23.kitchen.ham.txt,1
306,3735.2001-11-05.kitchen.ham.txt,1
307,1030.2001-05-17.kitchen.ham.txt,1
308,2187.2001-08-30.kitchen.ham.txt,1
309,5107.2002-01-14.kitchen.ham.txt,1
310,0356.2001-03-26.kitchen.ham.txt,1
311,4708.2001-12-27.kitchen.ham.txt,1
312,4358.2001-11-30.kitchen.ham.txt,1
313,1959.2001-08-10.kitchen.ham.txt,1
314,0712.2001-04-20.kitchen.ham.txt,1
315,2410.2001-09-11.kitchen.ham.txt,1
316,3199.2001-10-19.kitchen.ham.txt,1
317,3267.2001-10-22.kitchen.ham.txt,1
318,4678.2001-12-21.kitchen.ham.txt,1
319,1091.2001-05-29.kitchen.ham.txt,1
320,1557.2001-07-12.kitchen.ham.txt,1
321,2086.2001-08-21.kitchen.ham.txt,1
322,3579.2001-10-31.kitchen.ham.txt,1
323,0144.2001-03-09.kitchen.ham.txt,1
324,2337.2001-09-06.kitchen.ham.txt,1
325,2298.2001-09-05.kitchen.ham.txt,1
326,0093.2001-03-02.kitchen.ham.txt,1
327,0621.2001-04-16.kitchen.ham.txt,1
328,0428.2001-03-30.kitchen.ham.txt,1
329,1035.2001-05-18.kitchen.ham.txt,1
330,1406.2001-07-02.kitchen.ham.txt,1
331,2516.2001-09-14.kitchen.ham.txt,1
332,4103.2001-11-19.kitchen.ham.txt,1
333,2484.2001-09-13.kitchen.ham.txt,1
334,4333.2001-11-29.kitchen.ham.txt,1
335,0086.2001-03-01.kitchen.ham.txt,1
336,1840.2001-07-30.kitchen.ham.txt,1
337,0420.2001-03-29.kitchen.ham.txt,1
338,5501.2002-02-05.kitchen.ham.txt,1
339,0261.2001-03-19.kitchen.ham.txt,1
340,4201.2001-11-21.kitchen.ham.txt,1
341,1278.2001-06-21.kitchen.ham.txt,1
342,5356.2002-01-31.kitchen.ham.txt,1
343,4561.2001-12-13.kitchen.ham.txt,1
344,3542.2001-10-29.kitchen.ham.txt,1
345,0704.2001-04-20.kitchen.ham.txt,1
346,0573.2001-04-10.kitchen.ham.txt,1
347,1656.2001-07-19.kitchen.ham.txt,1
348,5341.2002-01-30.kitchen.ham.txt,1
349,1642.2001-07-18.kitchen.ham.txt,1
350,0982.2001-05-11.kitchen.ham.txt,1
351,4828.2002-01-03.kitchen.ham.txt,1
352,4795.2002-01-02.kitchen.ham.txt,1
353,2485.2001-09-13.kitchen.ham.txt,1
354,0382.2001-03-27.kitchen.ham.txt,1
355,5413.2002-02-02.kitchen.ham.txt,1
356,5203.2002-01-22.kitchen.ham.txt,1
357,0490.2001-04-04.kitchen.ham.txt,1
358,4878.2002-01-04.kitchen.ham.txt,1
359,1265.2001-06-20.kitchen.ham.txt,1
360,4700.2001-12-26.kitchen.ham.txt,1
361,1480.2001-07-05.kitchen.ham.txt,1
362,2653.2001-09-21.kitchen.ham.txt,1
363,0618.2001-04-16.kitchen.ham.txt,1
364,0809.2001-04-27.kitchen.ham.txt,1
365,2423.2001-09-11.kitchen.ham.txt,1
366,3286.2001-10-23.kitchen.ham.txt,1
367,5148.2002-01-17.kitchen.ham.txt,1
368,1808.2001-07-27.kitchen.ham.txt,1
369,0928.2001-05-04.kitchen.ham.txt,1
370,0725.2001-04-20.kitchen.ham.txt,1
371,0178.2001-03-14.kitchen.ham.txt,1
372,2933.2001-10-04.kitchen.ham.txt,1
373,2936.2001-10-04.kitchen.ham.txt,1
374,0075.2001-02-26.kitchen.ham.txt,1
375,1193.2001-06-14.kitchen.ham.txt,1
376,2707.2001-09-25.kitchen.ham.txt,1
377,4218.2001-11-26.kitchen.ham.txt,1
378,4893.2002-01-05.kitchen.ham.txt,1
379,3160.2001-10-17.kitchen.ham.txt,1
380,1009.2001-05-15.kitchen.ham.txt,1
381,5326.2002-01-29.kitchen.ham.txt,1
382,4211.2001-11-25.kitchen.ham.txt,1
383,1179.2001-06-12.kitchen.ham.txt,1
384,3852.2001-11-08.kitchen.ham.txt,1
385,2045.2001-08-18.kitchen.ham.txt,1
386,2230.2001-09-02.kitchen.ham.txt,1
387,2872.2001-10-02.kitchen.ham.txt,1
388,2605.2001-09-19.kitchen.ham.txt,1
389,4104.2001-11-19.kitchen.ham.txt,1
390,3169.2001-10-17.kitchen.ham.txt,1
391,1160.2001-06-11.kitchen.ham.txt,1
392,0702.2001-04-19.kitchen.ham.txt,1
393,1117.2001-06-01.kitchen.ham.txt,1
394,2924.2001-10-04.kitchen.ham.txt,1
395,3894.2001-11-09.kitchen.ham.txt,1
396,3872.2001-11-09.kitchen.ham.txt,1
397,2708.2001-09-25.kitchen.ham.txt,1
398,3463.2001-10-26.kitchen.ham.txt,1
399,1321.2001-06-25.kitchen.ham.txt,1
400,1323.2001-06-26.kitchen.ham.txt,1
401,1492.2001-07-06.kitchen.ham.txt,1
402,4278.2001-11-27.kitchen.ham.txt,1
403,3343.2001-10-24.kitchen.ham.txt,1
404,4769.2002-01-02.kitchen.ham.txt,1
405,5309.2002-01-29.kitchen.ham.txt,1
406,2851.2001-10-01.kitchen.ham.txt,1
407,5084.2002-01-12.kitchen.ham.txt,1
408,5187.2002-01-21.kitchen.ham.txt,1
409,3475.2001-10-26.kitchen.ham.txt,1
410,5077.2002-01-12.kitchen.ham.txt,1
411,4556.2001-12-12.kitchen.ham.txt,1
412,3526.2001-10-29.kitchen.ham.txt,1
413,4728.2001-12-30.kitchen.ham.txt,1
414,3627.2001-11-01.kitchen.ham.txt,1
415,3369.2001-10-24.kitchen.ham.txt,1
416,3747.2001-11-05.kitchen.ham.txt,1
417,3384.2001-10-25.kitchen.ham.txt,1
418,1874.2001-08-02.kitchen.ham.txt,1
419,5476.2002-02-05.kitchen.ham.txt,1
420,2564.2001-09-17.kitchen.ham.txt,1
421,0749.2001-04-24.kitchen.ham.txt,1
422,4810.2002-01-02.kitchen.ham.txt,1
423,5097.2002-01-13.kitchen.ham.txt,1
424,4685.2001-12-21.kitchen.ham.txt,1
425,2018.2001-08-16.kitchen.ham.txt,1
426,1010.2001-05-15.kitchen.ham.txt,1
427,3340.2001-10-24.kitchen.ham.txt,1
428,2474.2001-09-13.kitchen.ham.txt,1
429,0341.2001-03-23.kitchen.ham.txt,1
430,0302.2001-03-21.kitchen.ham.txt,1
431,2419.2001-09-11.kitchen.ham.txt,1
432,1814.2001-07-27.kitchen.ham.txt,1
433,1798.2001-07-26.kitchen.ham.txt,1
434,0156.2001-03-12.kitchen.ham.txt,1
435,4827.2002-01-03.kitchen.ham.txt,1
436,3839.2001-11-07.kitchen.ham.txt,1
437,0478.2001-04-03.kitchen.ham.txt,1
438,5410.2002-02-02.kitchen.ham.txt,1
439,4734.2001-12-31.kitchen.ham.txt,1
440,0843.2001-04-30.kitchen.ham.txt,1
441,0491.2001-04-04.kitchen.ham.txt,1
442,1430.2001-07-03.kitchen.ham.txt,1
443,0097.2001-03-02.kitchen.ham.txt,1
444,3788.2001-11-06.kitchen.ham.txt,1
445,2019.2001-08-16.kitchen.ham.txt,1
446,5115.2002-01-15.kitchen.ham.txt,1
447,0873.2001-05-02.kitchen.ham.txt,1
448,5359.2002-01-31.kitchen.ham.txt,1
449,2500.2001-09-14.kitchen.ham.txt,1
450,4692.2001-12-24.kitchen.ham.txt,1
451,1879.2001-08-02.kitchen.ham.txt,1
452,2005.2001-08-15.kitchen.ham.txt,1
453,0878.2001-05-02.kitchen.ham.txt,1
454,3515.2001-10-29.kitchen.ham.txt,1
455,4390.2001-12-02.kitchen.ham.txt,1
456,4603.2001-12-17.kitchen.ham.txt,1
457,1170.2001-06-11.kitchen.ham.txt,1
458,2383.2001-09-10.kitchen.ham.txt,1
459,3099.2001-10-15.kitchen.ham.txt,1
460,2703.2001-09-24.kitchen.ham.txt,1
461,4376.2001-12-02.kitchen.ham.txt,1
462,1695.2001-07-20.kitchen.ham.txt,1
463,5454.2002-02-04.kitchen.ham.txt,1
464,0639.2001-04-17.kitchen.ham.txt,1
465,3656.2001-11-02.kitchen.ham.txt,1
466,0695.2001-04-19.kitchen.ham.txt,1
467,2195.2001-08-31.kitchen.ham.txt,1
468,2832.2001-10-01.kitchen.ham.txt,1
469,0541.2001-04-09.kitchen.ham.txt,1
470,1022.2001-05-16.kitchen.ham.txt,1
471,0839.2001-04-30.kitchen.ham.txt,1
472,2448.2001-09-12.kitchen.ham.txt,1
473,3362.2001-10-24.kitchen.ham.txt,1
474,2809.2001-09-28.kitchen.ham.txt,1
475,2705.2001-09-25.kitchen.ham.txt,1
476,5446.2002-02-04.kitchen.ham.txt,1
477,5311.2002-01-29.kitchen.ham.txt,1
478,3026.2001-10-10.kitchen.ham.txt,1
479,5029.2002-01-10.kitchen.ham.txt,1
480,4496.2001-12-08.kitchen.ham.txt,1
481,0132.2001-03-09.kitchen.ham.txt,1
482,0155.2001-03-12.kitchen.ham.txt,1
483,2209.2001-08-31.kitchen.ham.txt,1
484,3917.2001-11-12.kitchen.ham.txt,1
485,2769.2001-09-27.kitchen.ham.txt,1
486,3722.2001-11-04.kitchen.ham.txt,1
487,0989.2001-05-11.kitchen.ham.txt,1
488,4034.2001-11-15.kitchen.ham.txt,1
489,0134.2001-03-09.kitchen.ham.txt,1
490,2567.2001-09-18.kitchen.ham.txt,1
491,0137.2001-03-09.kitchen.ham.txt,1
492,2958.2001-10-05.kitchen.ham.txt,1
493,3837.2001-11-07.kitchen.ham.txt,1
494,2827.2001-10-01.kitchen.ham.txt,1
495,4498.2001-12-08.kitchen.ham.txt,1
496,4351.2001-11-30.kitchen.ham.txt,1
497,1236.2001-06-19.kitchen.ham.txt,1
498,2275.2001-09-05.kitchen.ham.txt,1
499,3520.2001-10-29.kitchen.ham.txt,1
500,4649.2001-12-19.kitchen.ham.txt,1
501,0367.2001-03-26.kitchen.ham.txt,1
502,4349.2001-11-30.kitchen.ham.txt,1
503,2952.2001-10-04.kitchen.ham.txt,1
504,3981.2001-11-13.kitchen.ham.txt,1
505,4027.2001-11-15.kitchen.ham.txt,1
506,1748.2001-07-25.kitchen.ham.txt,1
507,1477.2001-07-05.kitchen.ham.txt,1
508,4621.2001-12-18.kitchen.ham.txt,1
509,2206.2001-08-31.kitchen.ham.txt,1
510,5283.2002-01-28.kitchen.ham.txt,1
511,3731.2001-11-05.kitchen.ham.txt,1
512,1922.2001-08-07.kitchen.ham.txt,1
513,1835.2001-07-30.kitchen.ham.txt,1
514,0470.2001-04-03.kitchen.ham.txt,1
515,1599.2001-07-16.kitchen.ham.txt,1
516,0863.2001-05-02.kitchen.ham.txt,1
517,0532.2001-04-06.kitchen.ham.txt,1
518,1724.2001-07-23.kitchen.ham.txt,1
519,4037.2001-11-15.kitchen.ham.txt,1
520,2116.2001-08-24.kitchen.ham.txt,1
521,4745.2002-01-01.kitchen.ham.txt,1
522,3854.2001-11-08.kitchen.ham.txt,1
523,1579.2001-07-13.kitchen.ham.txt,1
524,1224.2001-06-18.kitchen.ham.txt,1
525,0100.2001-03-05.kitchen.ham.txt,1
526,2824.2001-10-01.kitchen.ham.txt,1
527,4575.2001-12-13.kitchen.ham.txt,1
528,4469.2001-12-07.kitchen.ham.txt,1
529,4885.2002-01-04.kitchen.ham.txt,1
530,2480.2001-09-13.kitchen.ham.txt,1
531,2477.2001-09-13.kitchen.ham.txt,1
532,0188.2001-03-15.kitchen.ham.txt,1
533,3134.2001-10-16.kitchen.ham.txt,1
534,1727.2001-07-23.kitchen.ham.txt,1
535,1148.2001-06-06.kitchen.ham.txt,1
536,3047.2001-10-12.kitchen.ham.txt,1
537,1299.2001-06-22.kitchen.ham.txt,1
538,1266.2001-06-20.kitchen.ham.txt,1
539,4591.2001-12-17.kitchen.ham.txt,1
540,3468.2001-10-26.kitchen.ham.txt,1
541,1234.2001-06-19.kitchen.ham.txt,1
542,0665.2001-04-18.kitchen.ham.txt,1
543,2128.2001-08-27.kitchen.ham.txt,1
544,5015.2002-01-09.kitchen.ham.txt,1
545,4338.2001-11-29.kitchen.ham.txt,1
546,3281.2001-10-23.kitchen.ham.txt,1
547,4402.2001-12-03.kitchen.ham.txt,1
548,0361.2001-03-26.kitchen.ham.txt,1
549,0202.2001-03-15.kitchen.ham.txt,1
550,0073.2001-02-26.kitchen.ham.txt,1
551,0240.2001-03-16.kitchen.ham.txt,1
552,5247.2002-01-24.kitchen.ham.txt,1
553,4261.2001-11-27.kitchen.ham.txt,1
554,1932.2001-08-08.kitchen.ham.txt,1
555,0906.2001-05-03.kitchen.ham.txt,1
556,1213.2001-06-18.kitchen.ham.txt,1
557,3400.2001-10-25.kitchen.ham.txt,1
558,4870.2002-01-04.kitchen.ham.txt,1
